171,307519343858688000,7.871271087338663
171,307587392213221376,7.871271087338663
171,307615959626158080,7.322477014983669
171,307261754851864576,7.185454551289338
171,307349038309732352,7.185454551289338
171,307410191257841664,7.185454551289338
171,307630518067929088,7.185454551289338
171,307407506920067073,6.652438249585828
171,307577934087069697,6.222786179155079
171,307597580177653760,6.222786179155079
171,299228458914037760,5.866899073539312
171,307397692240297984,5.866899073539312
171,307655801345024001,5.866899073539312
171,307665343382441985,5.866899073539312
171,307360182604820481,5.621522388821826
171,307496547812270080,5.5658291624147775
171,307551811961778176,5.5658291624147775
171,307557520413687809,5.5658291624147775
171,307462808801513472,5.276795324407689
171,307622246900441089,5.25696505938817
171,303752913380048896,5.159200309531761
171,307364469183483906,5.080883639124432
171,307568475902193664,5.080883639124432
171,307585630601371648,4.988794886940824
171,307469041541468160,4.881555100988807
171,307494886838530048,4.881555100988807
171,307557365186699264,4.881555100988807
171,300274514149920768,4.873293245620406
171,307610469299023873,4.787931876594634
171,307510921696264193,4.703984197706905
171,307690291090046976,4.703984197706905
171,307695965991735296,4.703984197706905
171,307581469876944897,4.648588847893951
171,307592941277433856,4.647885536923299
171,307549156946358273,4.5444804811394945
171,307278641111384064,4.432763567693023
171,307446019006803969,4.432763567693023
171,307533386363330560,4.432763567693023
171,307603519337271297,4.432763567693023
171,307611874365669377,4.432763567693023
171,307613187208007680,4.432763567693023
171,307615707976327168,4.432763567693023
171,307431003394281472,4.400174305154484
171,307513329222553600,4.360320092597448
171,307610326663327745,4.360320092597448
171,307575501373992961,4.254511459716234
171,307600201642811392,4.078705970791519
171,307380759835062272,4.03787686950162
171,307540059509370880,4.03787686950162
171,307381804225163264,3.979027272907242
171,307335901766381568,3.909330006954389
171,307606899916939264,3.909330006954389
171,307610414743707648,3.909330006954389
171,307613061387280385,3.909330006954389
171,307628148269404161,3.7949811887861804
171,307617154998607873,3.708716084165328
171,307491908907855873,3.6281097370920286
171,307497910965243904,3.536122040385048
171,307488347935358976,3.4783321391066293
171,307009861714067456,3.3341622627697616
171,307490721923989505,3.252759182950164
171,307562306101981184,3.205611362308848
171,307388573810819072,3.0832119056196103
171,307497638310326272,2.978665687511363
171,307595491422662656,2.931997505215792
171,305345146675949568,2.906581469737981
171,307424758105001984,2.7746029224018325
171,307409448899588096,2.670212092568553
171,307466998923812864,2.5796001547658807
171,307539908522827777,2.4532668895733174
171,307513899614363649,2.354841990181818
171,307402142384267264,2.29211815698838
171,307416801489342464,2.29211815698838
171,307592068874772480,2.29211815698838
171,309038772387995648,2.219674681892805
171,307634058056331265,2.1613324282070465
171,307634095784095746,2.1613324282070465
171,307634242605686785,2.1613324282070465
171,307498389086535681,2.144080208363561
171,314424095146143744,2.140645410704643
171,304176819094032385,1.9718680533249069
171,314443556750245888,1.8878718006320692
171,314394818941956096,1.8030457632300165
171,300024705581215746,1.7909924461201936
171,298273868911607808,1.7706878441095728
171,303439175254949888,1.7076442949970567
171,30020862862168065,1.6953045413251342
171,305904029270151169,1.6953045413251342
171,314162995532029953,1.6953045413251342
171,307332118504144896,1.6819548955621357
171,297306981138579459,1.6287959180386424
171,302231773549563904,1.5770702767171605
171,314358018093494272,1.5708042873880284
171,33186177775304705,1.5695470195944952
171,306226973926117376,1.5695470195944952
171,298918483096391681,1.5209202851899384
171,32934511155093504,1.5136648860251152
171,314432676725678082,1.5136648860251152
171,307656073949618176,1.470826888665625
171,33189554643017728,1.4681767999386917
171,33653130809974784,1.4681767999386917
171,308071658193833984,1.4681767999386917
171,32203718459916289,1.424340711347895
171,312959943345070080,1.421836964089867
171,314460434604359681,1.421836964089867
171,314334337061486593,1.415903850474052
171,624129602487734272,1.3842103616232189
171,316200764605333504,1.3790438759543446
171,301792441151938562,1.3520409056286256
171,33199661187600385,1.3175738408350985
171,299835089519529984,1.3175738408350985
171,32203309838241793,1.3131772510604094
171,304294087652155392,1.303902857174923
171,314449139360477185,1.303902857174923
171,314460728222416896,1.2749458859696188
171,315884652470607872,1.2718998603340403
171,314449277772517376,1.27066295734969
171,297411666788884480,1.2664229037054713
171,298402470445588480,1.2645095202964916
171,32921017177341953,1.2558745354295908
171,314330486669443072,1.2558745354295908
171,315263878726553600,1.2520653819344671
171,312298556126003201,1.2398420881687666
171,312296345727819776,1.2359022041098626
171,314462837932191745,1.2359022041098626
171,623493347542482944,1.2186091772922072
171,312296345706844161,1.2111603932859607
171,312328201470889986,1.2111603932859607
171,314435616936960000,1.2111603932859607
171,314474867217022976,1.2111603932859607
171,623180339255619585,1.2111603932859607
171,298148006232981504,1.20748686084694
171,316322634281394176,1.205473040318482
171,30045176936271873,1.184046225253357
171,30987549543497728,1.1776842236716987
171,623473755969302528,1.1740510168602691
171,312296505115557888,1.162553392412191
171,623864941942956032,1.1606901850078752
171,314457309839511552,1.1593034706247063
171,299653341938589696,1.1517326388140923
171,623447763880136704,1.1496102479627002
171,623634578171928576,1.1496102479627002
171,32617341409820672,1.1418894574178684
171,29540081047961602,1.1399159227042797
171,32189228423053312,1.1358225338314059
171,297445095383396354,1.133002328887567
171,314579804512989184,1.0953827217363996
171,31340983396335616,1.0890469761295918
171,309112701228044289,1.0492195078167381
171,314393149604773888,1.041677071901483
171,311378376139079681,1.0409889567620645
171,30349168828481536,1.0264603096425389
171,297341726752907264,1.0070955808526583
171,301143259357540353,0.9919352898117795
172,301875312197775362,6.378430522099555
172,302301587731251200,5.291994701654051
172,302914505560694784,5.223531031056653
172,302051661717848066,4.989340452723814
172,301875664519323648,4.8474082899995965
172,302072813605515264,4.808178680924403
172,301904936587890688,4.772333912821844
172,301865816306106368,4.733303955786872
172,301874339140206592,4.513028245370955
172,301912536666763265,4.513028245370955
172,302153910481715201,4.513028245370955
172,303251140382973952,4.513028245370955
172,301896367633207297,4.448901170323728
172,301944971198607361,4.387833966008696
172,301858719547924480,4.382554565569594
172,301859537437204481,4.372236915985206
172,301861198385799169,4.3271409583597835
